Timestamp,sht_motor[0].measure.speed_rpm,Timestamp,sht_motor[0].measure.real_current,Timestamp,sht_controller[0].pid_speed.Output,Timestamp,ref_rpm_1,
29181149,-6095,29181149,-397,29181149,-182.43,29181149,6067,
29244429,-6193,29244429,-203,29244429,-62.6097,29244429,6129,
29332949,-6258,29332949,-481,29332949,-117.522,29332949,6223,
29401873,-6318,29401873,-138,29401873,-677.418,29401873,6295,
29459521,-6392,29459521,-150,29459521,-80.3933,29459521,6366,
29527116,-6437,29527116,-35,29527116,-64.8068,29527116,6421,
29578221,-6500,29578221,11,29578221,-245.829,29578221,6471,
29634584,-6563,29634584,-224,29634584,-217.735,29634584,6533,
29698632,-6616,29698632,-171,29698632,-342.045,29698632,6596,
29759448,-6671,29759448,-788,29759448,-248.234,29759448,6656,
29817350,-6775,29817350,-288,29817350,-491.279,29817350,6737,
29912470,-6826,29912470,-62,29912470,-339.232,29912470,6811,
29972693,-6900,29972693,68,29972693,206.992,29972693,6874,
30032784,-6971,30032784,-412,30032784,-223.081,30032784,6935,
30095643,-7001,30095643,316,30095643,-91.5399,30095643,6981,
30142501,-7055,30142501,-198,30142501,-769.705,30142501,7031,
30190442,-7124,30190442,-278,30190442,-195.669,30190442,7091,
30260849,-7207,30260849,-19,30260849,-508.722,30260849,7169,
30338734,-7241,30338734,-617,30338734,-127.106,30338734,7231,
30384996,-7307,30384996,-337,30384996,84.2298,30384996,7279,
30446558,-7372,30446558,137,30446558,-108.948,30446558,7344,
30501006,-7430,30501006,177,30501006,-250.019,30501006,7391,
30559881,-7480,30559881,53,30559881,-216.22,30559881,7456,
30620253,-7531,30620253,-511,30620253,-266.879,30620253,7516,
30671476,-7589,30671476,-74,30671476,0,30671476,7562,
30722308,-7655,30722308,-501,30722308,-310.094,30722308,7625,
30784444,-7714,30784444,-75,30784444,119.574,30784444,7688,
30856291,-7771,30856291,-121,30856291,-162.501,30856291,7748,
30905891,-7834,30905891,-124,30905891,-438.587,30905891,7797,
30967902,-7897,30967902,-379,30967902,-136.616,30967902,7858,
31016103,-7923,31016103,-939,31016103,-114.702,31016103,7905,
31067899,-7988,31067899,143,31067899,-502.605,31067899,7964,
31125019,-8061,31125019,-912,31125019,-335.232,31125019,8029,
31192361,-8122,31192361,-59,31192361,-403.297,31192361,8089,
31248428,-8154,31248428,-535,31248428,-576.978,31248428,8137,
31300111,-8249,31300111,-55,31300111,-358.788,31300111,8201,
31377615,-8318,31377615,-53,31377615,-411.411,31377615,8280,
31459256,-8393,31459256,-354,31459256,-272.134,31459256,8357,
31525684,-8462,31525684,152,31525684,-450.416,31525684,8418,
31606953,-8520,31606953,-317,31606953,-358.299,31606953,8494,
31656134,-8582,31656134,-873,31656134,-164.605,31656134,8557,
31725921,-8637,31725921,-31,31725921,-343.672,31725921,8619,
31787234,-8706,31787234,-763,31787234,-339.783,31787234,8682,
31853283,-8766,31853283,-208,31853283,-410.846,31853283,8745,
31940641,-8848,31940641,457,31940641,-462.959,31940641,8835,
32005285,-7042,32005285,16561,32005285,30000,32005285,8898,
32061180,-6070,32061180,30,32061180,-9.39167,32061180,6059,
32117357,-6127,32117357,-335,32117357,137.889,32117357,6107,
32180976,-6199,32180976,-177,32180976,-361.501,32180976,6183,
32241159,-6243,32241159,-50,32241159,-251.577,32241159,6230,
32296338,-6314,32296338,23,32296338,-177.644,32296338,6292,
32361503,-6363,32361503,-60,32361503,-480.083,32361503,6354,
32421824,-6427,32421824,198,32421824,-504.809,32421824,6415,
32473620,-6498,32473620,-188,32473620,-253.882,32473620,6466,
32534898,-6545,32534898,-384,32534898,-657.958,32534898,6533,
32594459,-6607,32594459,-434,32594459,-214.375,32594459,6588,
32645004,-6650,32645004,221,32645004,-309.091,32645004,6635,
32689984,-6709,32689984,-667,32689984,-385.146,32689984,6683,
32747758,-6761,32747758,480,32747758,-492.225,32747758,6743,
32802140,-6818,32802140,-470,32802140,-169.272,32802140,6793,
32847326,-6872,32847326,-825,32847326,-152.519,32847326,6836,
32897679,-6923,32897679,-126,32897679,-203.485,32897679,6899,
32961553,-6979,32961553,-417,32961553,-454.493,32961553,6961,
33023709,-7058,33023709,-550,33023709,-607.556,33023709,7027,
33087412,-7124,33087412,-680,33087412,-19.6144,33087412,7091,
33148786,-7178,33148786,54,33148786,-65.7253,33148786,7151,
33211076,-7228,33211076,212,33211076,-91.7997,33211076,7212,
33272754,-7313,33272754,422,33272754,-505.895,33272754,7282,
33344019,-7346,33344019,-738,33344019,-313.834,33344019,7338,
33394403,-7391,33394403,-416,33394403,-322.028,33394403,7383,
33443207,-7471,33443207,32,33443207,129.952,33443207,7449,
33510003,-7539,33510003,296,33510003,-353.973,33510003,7516,
33577707,-7599,33577707,-345,33577707,-620.202,33577707,7570,
33634455,-7661,33634455,-558,33634455,-521.724,33634455,7637,
33700990,-7710,33700990,-624,33700990,-483.423,33700990,7703,
33765170,-7768,33765170,-141,33765170,-593.11,33765170,7757,
33813829,-7825,33813829,-167,33813829,-57.1119,33813829,7806,
33861650,-7890,33861650,-587,33861650,-205.363,33861650,7854,
33923307,-7945,33923307,-264,33923307,-543.267,33923307,7914,
33981233,-7986,33981233,1,33981233,-426.281,33981233,7976,
34046416,-8050,34046416,-10,34046416,-736.595,34046416,8038,
34099383,-8141,34099383,72,34099383,-10.2585,34099383,8100,
34165556,-8189,34165556,401,34165556,190.004,34165556,8162,
34230766,-8249,34230766,-368,34230766,-295.158,34230766,8227,
34288821,-8305,34288821,-141,34288821,156.852,34288821,8289,
34348808,-8368,34348808,-394,34348808,165.749,34348808,8352,
34412807,-8455,34412807,-289,34412807,-222.024,34412807,8414,
34483931,-8488,34483931,-566,34483931,-254.417,34483931,8475,
34539552,-8553,34539552,-257,34539552,-439.499,34539552,8538,
34595645,-8601,34595645,494,34595645,-576.568,34595645,8586,
34645602,-8658,34645602,-882,34645602,-464.718,34645602,8633,
34699507,-8723,34699507,66,34699507,-454.719,34699507,8696,
34755316,-8774,34755316,-310,34755316,-648.737,34755316,8757,
34820072,-8843,34820072,-759,34820072,-218.679,34820072,8821,
34882450,-8222,34882450,7895,34882450,-476.906,34882450,8884,
34942800,-6072,34942800,-866,34942800,-227.341,34942800,6045,
35004641,-6135,35004641,-55,35004641,-696.256,35004641,6105,
35068644,-6195,35068644,-248,35068644,-205.462,35068644,6167,
35125441,-6232,35125441,-40,35125441,0,35125441,6215,
35179408,-6307,35179408,-79,35179408,-264.826,35179408,6282,
35245074,-6354,35245074,-290,35245074,-316.659,35245074,6341,
35300031,-6421,35300031,-159,35300031,-344.751,35300031,6403,
35363811,-6488,35363811,67,35363811,-184.855,35363811,6463,
35424685,-6550,35424685,-447,35424685,-32.8895,35424685,6532,
35492811,-6633,35492811,125,35492811,-10.2463,35492811,6587,
35571626,-6707,35571626,277,35571626,-304.881,35571626,6668,
35642862,-6777,35642862,-607,35642862,-156.258,35642862,6743,
35706496,-6834,35706496,-166,35706496,131.93,35706496,6806,
35765059,-6889,35765059,-162,35765059,-198.138,35765059,6869,
35828623,-6947,35828623,-160,35828623,-126.194,35828623,6931,
35894000,-7019,35894000,-144,35894000,-747.188,35894000,6993,
35957791,-7071,35957791,-48,35957791,-339.462,35957791,7059,
36026154,-7145,36026154,-210,36026154,-201.726,36026154,7119,
36079995,-7207,36079995,-25,36079995,-344.68,36079995,7178,
36143776,-7266,36143776,11,36143776,-19.9208,36143776,7242,
36200324,-7327,36200324,-82,36200324,-289.269,36200324,7306,
36280854,-7430,36280854,-18,36280854,-241.592,36280854,7380,
36361913,-7468,36361913,-131,36361913,-178.905,36361913,7456,
36414972,-7525,36414972,-49,36414972,-506.102,36414972,7512,
36474622,-7621,36474622,-196,36474622,-374.473,36474622,7571,
36545269,-7667,36545269,-534,36545269,-636.268,36545269,7643,
36612947,-7741,36612947,136,36612947,-115.343,36612947,7714,
36675993,-7810,36675993,-415,36675993,-69.4172,36675993,7769,
36728998,-7827,36728998,-6,36728998,-642.477,36728998,7818,
36777774,-7901,36777774,-213,36777774,-476.717,36777774,7883,
36835405,-7948,36835405,103,36835405,-552.61,36835405,7924,
36895314,-8006,36895314,-1069,36895314,125.508,36895314,7990,
36946429,-8059,36946429,-692,36946429,-168.626,36946429,8035,
36996246,-8107,36996246,313,36996246,-545.844,36996246,8097,
37054018,-8168,37054018,39,37054018,-582.015,37054018,8145,
37109917,-8230,37109917,252,37109917,-459.987,37109917,8207,
37159542,-8285,37159542,-242,37159542,-291.066,37159542,8253,
37213076,-8338,37213076,474,37213076,-507.148,37213076,8317,
37285980,-8389,37285980,-956,37285980,-344.26,37285980,8377,
37332684,-8449,37332684,-814,37332684,-247.185,37332684,8427,
37396545,-8519,37396545,316,37396545,-360.362,37396545,8485,
37448427,-8572,37448427,-369,37448427,-176.271,37448427,8547,
37515296,-8631,37515296,-235,37515296,-157.441,37515296,8609,
37574198,-8707,37574198,-527,37574198,-254.63,37574198,8672,
37641556,-8759,37641556,-375,37641556,-295.603,37641556,8737,
37707686,-8815,37707686,-480,37707686,-483.799,37707686,8804,
37755659,-8863,37755659,612,37755659,-611.607,37755659,8863,
37831254,-6034,37831254,7615,37831254,27146.5,37831254,6021,
37890995,-6088,37890995,-121,37890995,-228.265,37890995,6085,
37942565,-6175,37942565,-494,37942565,0,37942565,6147,
38019668,-6239,38019668,-605,38019668,-50.2359,38019668,6215,
38077181,-6311,38077181,-557,38077181,0,38077181,6273,
38148633,-6360,38148633,-112,38148633,-303.51,38148633,6335,
38211054,-6435,38211054,-157,38211054,-375.489,38211054,6414,
38269543,-6476,38269543,-69,38269543,-79.5217,38269543,6458,
38317867,-6560,38317867,-76,38317867,-177.755,38317867,6523,
38385479,-6606,38385479,-768,38385479,-613.979,38385479,6583,
38441454,-6645,38441454,-781,38441454,-139.953,38441454,6630,
38496841,-6723,38496841,-56,38496841,-36.0144,38496841,6693,
38556240,-6787,38556240,-47,38556240,-173.536,38556240,6752,
38620970,-6849,38620970,-523,38620970,-265.386,38620970,6815,
38689455,-6905,38689455,242,38689455,0,38689455,6879,
38745729,-6959,38745729,-286,38745729,-351.09,38745729,6940,
38808865,-7021,38808865,-345,38808865,-224.958,38808865,7002,
38864721,-7097,38864721,62,38864721,-333.913,38864721,7071,
38934620,-7142,38934620,-247,38934620,-354.898,38934620,7127,
38995429,-7215,38995429,-582,38995429,-51.8334,38995429,7189,
39050616,-7288,39050616,-586,39050616,0,39050616,7255,
39131613,-7346,39131613,-154,39131613,-622.825,39131613,7330,
39185991,-7399,39185991,-362,39185991,-604.856,39185991,7375,
39241608,-7455,39241608,-154,39241608,-462.919,39241608,7439,
39302793,-7524,39302793,-467,39302793,-333.995,39302793,7499,
39369918,-7591,39369918,-942,39369918,-421.08,39369918,7562,
39428157,-7655,39428157,217,39428157,-341.161,39428157,7625,
39499266,-7693,39499266,-178,39499266,-267.1,39499266,7688,
39548898,-7788,39548898,-182,39548898,-363.318,39548898,7752,
39626921,-7852,39626921,-307,39626921,-313.404,39626921,7829,
39693491,-7934,39693491,-67,39693491,-155.351,39693491,7897,
39756667,-7989,39756667,23,39756667,-529.575,39756667,7952,
39831846,-8040,39831846,33,39831846,-87.5858,39831846,8030,
39895522,-8108,39895522,368,39895522,-195.737,39895522,8093,
39949028,-8147,39949028,166,39949028,-284.637,39949028,8140,
39996798,-8215,39996798,434,39996798,-316.499,39996798,8185,
40054426,-8265,40054426,-70,40054426,-570.954,40054426,8248,
40103007,-8332,40103007,-216,40103007,-553.039,40103007,8305,
40173718,-8392,40173718,351,40173718,-117.143,40173718,8372,
40230070,-8442,40230070,-362,40230070,-456.301,40230070,8419,
40277431,-8485,40277431,-15,40277431,-408.462,40277431,8467,
40328810,-8556,40328810,-142,40328810,-467.338,40328810,8529,
40394656,-8623,40394656,-306,40394656,-300.429,40394656,8593,
40463052,-8669,40463052,-16,40463052,-351.395,40463052,8654,
40516468,-8741,40516468,-212,40516468,-237.239,40516468,8717,
40585885,-8799,40585885,-877,40585885,-243.665,40585885,8779,
40635459,-8848,40635459,-794,40635459,-39.7518,40635459,8828,
40687969,-6944,40687969,17365,40687969,-876.87,40687969,8887,
40765311,-6094,40765311,69,40765311,434.728,40765311,6066,
40823674,-6149,40823674,-28,40823674,-443.94,40823674,6115,
40892526,-6218,40892526,-29,40892526,-393.408,40892526,6189,
40959456,-6271,40959456,-43,40959456,-382.759,40959456,6252,
41015755,-6348,41015755,-457,41015755,-259.851,41015755,6314,
41087544,-6403,41087544,-397,41087544,-160.83,41087544,6393,
41155096,-6482,41155096,-726,41155096,-129.554,41155096,6456,
41219319,-6534,41219319,-55,41219319,-271.557,41219319,6518,
41283123,-6621,41283123,-295,41283123,-233.299,41283123,6578,
41350360,-6684,41350360,-477,41350360,-274.967,41350360,6647,
41421045,-6752,41421045,-597,41421045,-125.685,41421045,6721,
41485872,-6826,41485872,-89,41485872,-224.255,41485872,6783,
41556528,-6863,41556528,-181,41556528,-317.31,41556528,6843,
41607857,-6906,41607857,-180,41607857,-631.282,41607857,6907,
41661221,-6962,41661221,-439,41661221,-447.074,41661221,6952,
41718799,-7029,41718799,-41,41718799,150.73,41718799,7017,
41773515,-7082,41773515,-436,41773515,-437.096,41773515,7066,
41830997,-7158,41830997,-32,41830997,-407.957,41830997,7135,
41919015,-7221,41919015,-247,41919015,-324.356,41919015,7204,
41956352,-7271,41956352,379,41956352,-242.405,41956352,7247,
42011936,-7324,42011936,-190,42011936,-88.5963,42011936,7310,
42068284,-7401,42068284,-401,42068284,-549.246,42068284,7371,
42129061,-7463,42129061,-924,42129061,-30.1154,42129061,7440,
42201101,-7535,42201101,-435,42201101,-205.014,42201101,7499,
42282404,-7615,42282404,-156,42282404,43.9014,42282404,7575,
42346727,-7663,42346727,-44,42346727,-172.932,42346727,7637,
42401859,-7728,42401859,-432,42401859,-147.255,42401859,7698,
42454050,-7765,42454050,-647,42454050,-301.811,42454050,7747,
42510013,-7812,42510013,49,42510013,138.619,42510013,7813,
42569294,-7912,42569294,-781,42569294,-725.86,42569294,7870,
42634343,-7963,42634343,197,42634343,-183.541,42634343,7932,
42705089,-8033,42705089,-656,42705089,-150.387,42705089,7994,
42760591,-8080,42760591,-278,42760591,-650.561,42760591,8056,
42823457,-8152,42823457,-525,42823457,-317.677,42823457,8124,
42891048,-8220,42891048,-51,42891048,-136.871,42891048,8181,
42958039,-8278,42958039,-750,42958039,-413.019,42958039,8260,
43019885,-8348,43019885,-550,43019885,-488.156,43019885,8323,
43094462,-8402,43094462,137,43094462,0,43094462,8385,
43142075,-8479,43142075,-665,43142075,-272.233,43142075,8445,
43217931,-8534,43217931,-840,43217931,-39.1019,43217931,8509,
43271554,-8592,43271554,-691,43271554,-208.393,43271554,8568,
43331562,-8648,43331562,-60,43331562,-224.474,43331562,8635,
43391313,-8705,43391313,-600,43391313,-560.613,43391313,8681,
43446401,-8762,43446401,-437,43446401,-482.577,43446401,8743,
43507342,-8834,43507342,291,43507342,-290.486,43507342,8803,
43569611,-8870,43569611,-539,43569611,-473.156,43569611,8864,
43627813,-6083,43627813,-153,43627813,1063,43627813,6027,
43704838,-6130,43704838,-758,43704838,-435.342,43704838,6103,
43757137,-6170,43757137,-159,43757137,-376.804,43757137,6150,
43811892,-6232,43811892,-38,43811892,-285.959,43811892,6211,
43877851,-6288,43877851,-68,43877851,-231.652,43877851,6274,
43941783,-6358,43941783,-517,43941783,-448.375,43941783,6336,
43996633,-6425,43996633,-78,43996633,-257.427,43996633,6398,
44057244,-6487,44057244,-638,44057244,-120.39,44057244,6461,
44116828,-6537,44116828,-558,44116828,-239.544,44116828,6509,
44167492,-6597,44167492,-173,44167492,-461.9,44167492,6571,
44238259,-6656,44238259,-409,44238259,-395.049,44238259,6633,
44292881,-6708,44292881,-249,44292881,60.924,44292881,6694,
44362937,-6782,44362937,-113,44362937,-313.137,44362937,6757,
44420660,-6846,44420660,-98,44420660,-246.219,44420660,6819,
44481768,-6913,44481768,-509,44481768,-81.1684,44481768,6883,
44541839,-6967,44541839,297,44541839,70.0536,44541839,6947,
44609537,-7052,44609537,-361,44609537,-322.43,44609537,7007,
44673696,-7086,44673696,-470,44673696,54.0047,44673696,7071,
44727040,-7163,44727040,-451,44727040,-176.439,44727040,7133,
44793896,-7207,44793896,-436,44793896,-390.683,44793896,7192,
44861603,-7273,44861603,-28,44861603,-448.728,44861603,7254,
44915714,-7345,44915714,-289,44915714,-295.757,44915714,7317,
44979606,-7423,44979606,-524,44979606,-112.877,44979606,7381,
45044495,-7480,45044495,0,45044495,-157.913,45044495,7443,
45107176,-7525,45107176,45,45107176,-314.062,45107176,7507,
45168650,-7602,45168650,104,45168650,-303.916,45168650,7567,
45224893,-7643,45224893,-529,45224893,-240.572,45224893,7618,
45280265,-7707,45280265,-697,45280265,-58.27,45280265,7675,
45331456,-7753,45331456,-637,45331456,-367.31,45331456,7721,
45382885,-7815,45382885,-491,45382885,-794.148,45382885,7785,
45468172,-7897,45468172,-376,45468172,-137.498,45468172,7865,
45529268,-7972,45529268,-122,45529268,-255.587,45529268,7924,
45591161,-7989,45591161,-391,45591161,123.476,45591161,7987,
45641119,-8082,45641119,-286,45641119,-360.983,45641119,8034,
45717194,-8128,45717194,-559,45717194,-60.0712,45717194,8110,
45770423,-8186,45770423,-308,45770423,-368.916,45770423,8176,
45833748,-8269,45833748,-12,45833748,-229.048,45833748,8236,
45900778,-8354,45900778,374,45900778,-201.084,45900778,8300,
45990959,-8421,45990959,-446,45990959,-460.212,45990959,8392,
46071877,-8507,46071877,-318,46071877,-480.75,46071877,8469,
46144815,-8601,46144815,-64,46144815,-344.908,46144815,8548,
46231650,-8648,46231650,27,46231650,-421.226,46231650,8621,
46293503,-8715,46293503,-662,46293503,-361.098,46293503,8688,
46354010,-8780,46354010,26,46354010,-272.712,46354010,8747,
46415630,-8826,46415630,-112,46415630,-208.76,46415630,8809,
46469088,-8838,46469088,-845,46469088,-529.767,46469088,8857,
46523466,-6055,46523466,15766,46523466,26388.8,46523466,6019,
46586094,-6104,46586094,152,46586094,-205.437,46586094,6081,
46638764,-6163,46638764,-114,46638764,-429.654,46638764,6129,
46704865,-6216,46704865,30,46704865,-340.599,46704865,6208,
46760681,-6282,46760681,3,46760681,-170.92,46760681,6254,
46815407,-6364,46815407,-479,46815407,-200.746,46815407,6313,
46902191,-6428,46902191,-268,46902191,-315.836,46902191,6394,
46954870,-6485,46954870,-470,46954870,-609.011,46954870,6455,
47017788,-6543,47017788,15,47017788,-205.983,47017788,6518,
47081730,-6615,47081730,-383,47081730,-80.881,47081730,6579,
47146572,-6657,47146572,-628,47146572,-189.171,47146572,6642,
47204545,-6727,47204545,-315,47204545,-223.316,47204545,6705,
47272498,-6789,47272498,-637,47272498,-155.425,47272498,6765,
47326034,-6850,47326034,-775,47326034,-309.347,47326034,6829,
47381751,-6886,47381751,277,47381751,-166.401,47381751,6873,
47429639,-6939,47429639,-476,47429639,-126.194,47429639,6921,
47482399,-7003,47482399,-392,47482399,0,47482399,6982,
47543520,-7074,47543520,-409,47543520,-421.767,47543520,7045,
47610606,-7141,47610606,-768,47610606,-360.612,47610606,7107,
47668296,-7197,47668296,-264,47668296,-414.77,47668296,7171,
47731803,-7252,47731803,-436,47731803,-604.838,47731803,7235,
47801800,-7316,47801800,-387,47801800,-197.82,47801800,7305,
47868902,-7376,47868902,-529,47868902,-482.992,47868902,7357,
47921993,-7435,47921993,-57,47921993,-345.061,47921993,7419,
47982333,-7499,47982333,-413,47982333,-539.151,47982333,7481,
48049258,-7582,48049258,-218,48049258,-167.353,48049258,7544,
48113515,-7639,48113515,-223,48113515,-391.291,48113515,7607,
48163043,-7675,48163043,349,48163043,-321.34,48163043,7654,
48223391,-7748,48223391,-470,48223391,-481.38,48223391,7717,
48293624,-7831,48293624,-880,48293624,-455.524,48293624,7799,
48359902,-7877,48359902,-372,48359902,-311.857,48359902,7858,
48417170,-7945,48417170,-203,48417170,-219.637,48417170,7921,
48485800,-8009,48485800,-157,48485800,-222.78,48485800,7984,
48553564,-8084,48553564,-614,48553564,-558.98,48553564,8046,
48611340,-8145,48611340,-94,48611340,-305.057,48611340,8107,
48681542,-8179,48681542,-579,48681542,96.8537,48681542,8168,
48732369,-8259,48732369,42,48732369,-225.383,48732369,8230,
48793315,-8318,48793315,-362,48793315,-427.412,48793315,8292,
48855638,-8366,48855638,-205,48855638,-340.567,48855638,8354,
48917266,-8418,48917266,-73,48917266,-373.437,48917266,8404,
48963477,-8477,48963477,-360,48963477,-368.651,48963477,8465,
49026488,-8569,49026488,-940,49026488,34.5427,49026488,8527,
49098044,-8615,49098044,-522,49098044,-200.551,49098044,8589,
49157178,-8684,49157178,-5,49157178,-322.622,49157178,8657,
49222622,-8726,49222622,-184,49222622,-15.4926,49222622,8717,
49272811,-8783,49272811,357,49272811,-421.722,49272811,8760,
49323038,-8850,49323038,-210,49323038,-527.836,49323038,8823,
49391203,-7940,49391203,6488,49391203,-361.17,49391203,8885,
49444287,-6079,49444287,-339,49444287,255.241,49444287,6046,
49508932,-6149,49508932,-336,49508932,42.0637,49508932,6109,
49576639,-6202,49576639,-17,49576639,-253.407,49576639,6171,
49632402,-6248,49632402,315,49632402,-70.4745,49632402,6226,
49694592,-6325,49694592,-273,49694592,-381.548,49694592,6293,
49753051,-6373,49753051,-319,49753051,-554.635,49753051,6351,
49809021,-6422,49809021,-646,49809021,-60.6842,49809021,6403,
49861758,-6494,49861758,-1015,49861758,-449.427,49861758,6465,
49929466,-6553,49929466,305,49929466,-137.852,49929466,6532,
49994079,-6614,49994079,-400,49994079,-115.95,49994079,6590,
50054045,-6689,50054045,-535,50054045,130.995,50054045,6657,
50127487,-6744,50127487,-207,50127487,-616.074,50127487,6714,
50186672,-6811,50186672,72,50186672,-517.136,50186672,6779,
50241169,-6850,50241169,-148,50241169,-471.213,50241169,6839,
50307046,-6925,50307046,-10,50307046,-296.241,50307046,6903,
50360226,-6970,50360226,-294,50360226,-542.257,50360226,6965,
50424033,-7043,50424033,-38,50424033,-606.285,50424033,7026,
50488496,-7118,50488496,-197,50488496,-319.47,50488496,7089,
50548112,-7161,50548112,-224,50548112,-247.593,50548112,7150,
50608295,-7213,50608295,-192,50608295,248.245,50608295,7211,
50667192,-7300,50667192,146,50667192,-432.733,50667192,7260,
50728860,-7348,50728860,-452,50728860,-41.8016,50728860,7322,
50789043,-7406,50789043,186,50789043,-554.805,50789043,7383,
50850320,-7472,50850320,-907,50850320,-505.946,50850320,7446,
50906155,-7525,50906155,223,50906155,-162.989,50906155,7510,
50963742,-7570,50963742,193,50963742,-324.069,50963742,7553,
51011961,-7628,51011961,301,51011961,214.834,51011961,7600,
51069863,-7711,51069863,-39,51069863,57.1533,51069863,7666,
51139918,-7775,51139918,-118,51139918,-598.311,51139918,7740,
51213472,-7818,51213472,-253,51213472,-391.389,51213472,7806,
51264495,-7903,51264495,-465,51264495,0,51264495,7864,
51337041,-7949,51337041,-517,51337041,-454.389,51337041,7929,
51386766,-8012,51386766,189,51386766,165.655,51386766,7990,
51447806,-8062,51447806,-88,51447806,-625.545,51447806,8040,
51498194,-8118,51498194,-688,51498194,-106.233,51498194,8099,
51554148,-8166,51554148,-822,51554148,-432.823,51554148,8146,
51612918,-8230,51612918,-816,51612918,-300.902,51612918,8210,
51666332,-8277,51666332,-601,51666332,-488.054,51666332,8255,
51725565,-8341,51725565,-1105,51725565,-201.237,51725565,8319,
51781231,-8395,51781231,210,51781231,29.8686,51781231,8381,
51842763,-8478,51842763,200,51842763,-387.209,51842763,8443,
51914285,-8529,51914285,290,51914285,-366.309,51914285,8505,
51965671,-8568,51965671,-826,51965671,-439.362,51965671,8553,
52012003,-8633,52012003,-614,52012003,-325.421,52012003,8615,
52075992,-8707,52075992,-321,52075992,-378.349,52075992,8681,
52143891,-8757,52143891,145,52143891,-514.636,52143891,8743,
52204283,-8815,52204283,-316,52204283,-346.713,52204283,8803,
52258520,-8865,52258520,-714,52258520,-131.609,52258520,8851,
52315628,-6816,52315628,15479,52315628,30000,52315628,6011,
52365441,-6081,52365441,376,52365441,107.175,52365441,6063,
52422733,-6147,52422733,-262,52422733,-312.136,52422733,6119,
52488126,-6207,52488126,-61,52488126,-458.226,52488126,6187,
52551092,-6281,52551092,-14,52551092,-610.303,52551092,6255,
52611638,-6335,52611638,-158,52611638,-335.329,52611638,6309,
52673687,-6404,52673687,5,52673687,-205.442,52673687,6371,
52736669,-6455,52736669,-727,52736669,-200.63,52736669,6433,
52789294,-6525,52789294,-566,52789294,-238.807,52789294,6491,
52852496,-6568,52852496,-932,52852496,0,52852496,6556,
52915844,-6649,52915844,-315,52915844,-372.733,52915844,6617,
52983666,-6698,52983666,-27,52983666,-310.08,52983666,6681,
53043934,-6755,53043934,-82,53043934,-235.911,53043934,6747,
53107522,-6844,53107522,-768,53107522,-235.978,53107522,6806,
53165924,-6914,53165924,-934,53165924,-636.569,53165924,6872,
53231097,-6945,53231097,-443,53231097,-661.69,53231097,6931,
53285858,-7008,53285858,178,53285858,-209.132,53285858,6979,
53345629,-7067,53345629,-330,53345629,-260.163,53345629,7040,
53406321,-7145,53406321,272,53406321,-254.367,53406321,7108,
53486167,-7194,53486167,-93,53486167,-344.429,53486167,7181,
